[03-May-2025 22:53:15 Europe/Berlin] PHP Warning:  Undefined variable $summary in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 220
[03-May-2025 22:53:15 Europe/Berlin] PHP Warning:  Trying to access array offset on value of type null in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 220
[03-May-2025 22:53:15 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 220
[03-May-2025 22:53:15 Europe/Berlin] PHP Warning:  Undefined variable $top_tests in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 236
[03-May-2025 22:53:15 Europe/Berlin] PHP Warning:  foreach() argument must be of type array|object, null given in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 236
[03-May-2025 22:53:15 Europe/Berlin] PHP Warning:  Undefined variable $top_consumables in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 258
[03-May-2025 22:53:15 Europe/Berlin] PHP Warning:  foreach() argument must be of type array|object, null given in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 258
[03-May-2025 22:53:57 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 212
[03-May-2025 22:53:57 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 216
[03-May-2025 22:53:57 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 220
[03-May-2025 22:53:59 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 212
[03-May-2025 22:53:59 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 216
[03-May-2025 22:53:59 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 220
[03-May-2025 22:53:59 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 212
[03-May-2025 22:53:59 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 216
[03-May-2025 22:53:59 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 220
[03-May-2025 22:54:01 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 212
[03-May-2025 22:54:01 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 216
[03-May-2025 22:54:01 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 220
[03-May-2025 22:54:05 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 212
[03-May-2025 22:54:05 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 216
[03-May-2025 22:54:05 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 220
[03-May-2025 22:54:42 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 212
[03-May-2025 22:54:42 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 216
[03-May-2025 22:54:42 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 220
[03-May-2025 22:54:43 Europe/Berlin] PHP Warning:  include(../../includes/header.php): Failed to open stream: No such file or directory in C:\xampp\htdocs\NPL\pages\user\admin_dashboard.php on line 16
[03-May-2025 22:54:43 Europe/Berlin] PHP Warning:  include(): Failed opening '../../includes/header.php' for inclusion (include_path='C:\xampp\php\PEAR') in C:\xampp\htdocs\NPL\pages\user\admin_dashboard.php on line 16
[03-May-2025 22:54:44 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 212
[03-May-2025 22:54:44 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 216
[03-May-2025 22:54:44 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 220
[03-May-2025 22:54:53 Europe/Berlin] PHP Warning:  include(../../includes/header.php): Failed to open stream: No such file or directory in C:\xampp\htdocs\NPL\pages\user\admin_dashboard.php on line 16
[03-May-2025 22:54:53 Europe/Berlin] PHP Warning:  include(): Failed opening '../../includes/header.php' for inclusion (include_path='C:\xampp\php\PEAR') in C:\xampp\htdocs\NPL\pages\user\admin_dashboard.php on line 16
[03-May-2025 22:55:36 Europe/Berlin] Report date range: 2025-04-03 to 2025-05-03
[03-May-2025 22:55:36 Europe/Berlin] Financial summary: Array
(
    [total_invoices] => 4
    [total_revenue] => 7273.00
    [total_paid] => 1810.00
    [total_due] => 5063.00
)

[03-May-2025 22:55:36 Europe/Berlin] Top tests: Array
(
    [0] => Array
        (
            [test_name] => A.G. Ratio
            [test_count] => 3
            [total_revenue] => 2550.00
        )

    [1] => Array
        (
            [test_name] => ASO Titre
            [test_count] => 2
            [total_revenue] => 1500.00
        )

    [2] => Array
        (
            [test_name] => C. Reactive Protein
            [test_count] => 2
            [total_revenue] => 1400.00
        )

    [3] => Array
        (
            [test_name] => Lipid Profile
            [test_count] => 1
            [total_revenue] => 900.00
        )

    [4] => Array
        (
            [test_name] => BT.CT
            [test_count] => 1
            [total_revenue] => 600.00
        )

)

[03-May-2025 22:55:36 Europe/Berlin] Top consumables: Array
(
    [0] => Array
        (
            [name] => 21G Disposable Needle
            [usage_count] => 2
            [total_revenue] => 10.00
        )

    [1] => Array
        (
            [name] => 23G Disposable Needle
            [usage_count] => 1
            [total_revenue] => 5.00
        )

    [2] => Array
        (
            [name] => 3ml Disposable Syringe
            [usage_count] => 1
            [total_revenue] => 8.00
        )

)

[03-May-2025 22:55:36 Europe/Berlin] Total invoices in database: 10
[03-May-2025 22:55:39 Europe/Berlin] PHP Warning:  include(../../includes/header.php): Failed to open stream: No such file or directory in C:\xampp\htdocs\NPL\pages\user\admin_dashboard.php on line 16
[03-May-2025 22:55:39 Europe/Berlin] PHP Warning:  include(): Failed opening '../../includes/header.php' for inclusion (include_path='C:\xampp\php\PEAR') in C:\xampp\htdocs\NPL\pages\user\admin_dashboard.php on line 16
[03-May-2025 22:55:41 Europe/Berlin] Report date range: 2025-04-03 to 2025-05-03
[03-May-2025 22:55:41 Europe/Berlin] Financial summary: Array
(
    [total_invoices] => 4
    [total_revenue] => 7273.00
    [total_paid] => 1810.00
    [total_due] => 5063.00
)

[03-May-2025 22:55:41 Europe/Berlin] Top tests: Array
(
    [0] => Array
        (
            [test_name] => A.G. Ratio
            [test_count] => 3
            [total_revenue] => 2550.00
        )

    [1] => Array
        (
            [test_name] => ASO Titre
            [test_count] => 2
            [total_revenue] => 1500.00
        )

    [2] => Array
        (
            [test_name] => C. Reactive Protein
            [test_count] => 2
            [total_revenue] => 1400.00
        )

    [3] => Array
        (
            [test_name] => Lipid Profile
            [test_count] => 1
            [total_revenue] => 900.00
        )

    [4] => Array
        (
            [test_name] => BT.CT
            [test_count] => 1
            [total_revenue] => 600.00
        )

)

[03-May-2025 22:55:41 Europe/Berlin] Top consumables: Array
(
    [0] => Array
        (
            [name] => 21G Disposable Needle
            [usage_count] => 2
            [total_revenue] => 10.00
        )

    [1] => Array
        (
            [name] => 23G Disposable Needle
            [usage_count] => 1
            [total_revenue] => 5.00
        )

    [2] => Array
        (
            [name] => 3ml Disposable Syringe
            [usage_count] => 1
            [total_revenue] => 8.00
        )

)

[03-May-2025 22:55:41 Europe/Berlin] Total invoices in database: 10
[03-May-2025 22:55:47 Europe/Berlin] Report date range: 2025-04-05 to 2025-05-03
[03-May-2025 22:55:47 Europe/Berlin] Financial summary: Array
(
    [total_invoices] => 4
    [total_revenue] => 7273.00
    [total_paid] => 1810.00
    [total_due] => 5063.00
)

[03-May-2025 22:55:47 Europe/Berlin] Top tests: Array
(
    [0] => Array
        (
            [test_name] => A.G. Ratio
            [test_count] => 3
            [total_revenue] => 2550.00
        )

    [1] => Array
        (
            [test_name] => ASO Titre
            [test_count] => 2
            [total_revenue] => 1500.00
        )

    [2] => Array
        (
            [test_name] => C. Reactive Protein
            [test_count] => 2
            [total_revenue] => 1400.00
        )

    [3] => Array
        (
            [test_name] => Lipid Profile
            [test_count] => 1
            [total_revenue] => 900.00
        )

    [4] => Array
        (
            [test_name] => BT.CT
            [test_count] => 1
            [total_revenue] => 600.00
        )

)

[03-May-2025 22:55:47 Europe/Berlin] Top consumables: Array
(
    [0] => Array
        (
            [name] => 21G Disposable Needle
            [usage_count] => 2
            [total_revenue] => 10.00
        )

    [1] => Array
        (
            [name] => 23G Disposable Needle
            [usage_count] => 1
            [total_revenue] => 5.00
        )

    [2] => Array
        (
            [name] => 3ml Disposable Syringe
            [usage_count] => 1
            [total_revenue] => 8.00
        )

)

[03-May-2025 22:55:47 Europe/Berlin] Total invoices in database: 10
[03-May-2025 22:55:53 Europe/Berlin] Report date range: 2025-04-03 to 2025-05-03
[03-May-2025 22:55:53 Europe/Berlin] Financial summary: Array
(
    [total_invoices] => 4
    [total_revenue] => 7273.00
    [total_paid] => 1810.00
    [total_due] => 5063.00
)

[03-May-2025 22:55:53 Europe/Berlin] Top tests: Array
(
    [0] => Array
        (
            [test_name] => A.G. Ratio
            [test_count] => 3
            [total_revenue] => 2550.00
        )

    [1] => Array
        (
            [test_name] => ASO Titre
            [test_count] => 2
            [total_revenue] => 1500.00
        )

    [2] => Array
        (
            [test_name] => C. Reactive Protein
            [test_count] => 2
            [total_revenue] => 1400.00
        )

    [3] => Array
        (
            [test_name] => Lipid Profile
            [test_count] => 1
            [total_revenue] => 900.00
        )

    [4] => Array
        (
            [test_name] => BT.CT
            [test_count] => 1
            [total_revenue] => 600.00
        )

)

[03-May-2025 22:55:53 Europe/Berlin] Top consumables: Array
(
    [0] => Array
        (
            [name] => 21G Disposable Needle
            [usage_count] => 2
            [total_revenue] => 10.00
        )

    [1] => Array
        (
            [name] => 23G Disposable Needle
            [usage_count] => 1
            [total_revenue] => 5.00
        )

    [2] => Array
        (
            [name] => 3ml Disposable Syringe
            [usage_count] => 1
            [total_revenue] => 8.00
        )

)

[03-May-2025 22:55:53 Europe/Berlin] Total invoices in database: 10
[03-May-2025 22:57:05 Europe/Berlin] Report date range: 2025-04-03 to 2025-05-03
[03-May-2025 22:57:05 Europe/Berlin] Financial summary: Array
(
    [total_invoices] => 4
    [total_revenue] => 7273.00
    [total_paid] => 1810.00
    [total_due] => 5063.00
)

[03-May-2025 22:57:05 Europe/Berlin] Top tests: Array
(
    [0] => Array
        (
            [test_name] => A.G. Ratio
            [test_count] => 3
            [total_revenue] => 2550.00
        )

    [1] => Array
        (
            [test_name] => ASO Titre
            [test_count] => 2
            [total_revenue] => 1500.00
        )

    [2] => Array
        (
            [test_name] => C. Reactive Protein
            [test_count] => 2
            [total_revenue] => 1400.00
        )

    [3] => Array
        (
            [test_name] => Lipid Profile
            [test_count] => 1
            [total_revenue] => 900.00
        )

    [4] => Array
        (
            [test_name] => BT.CT
            [test_count] => 1
            [total_revenue] => 600.00
        )

)

[03-May-2025 22:57:05 Europe/Berlin] PHP Warning:  Undefined variable $start_date in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 82
[03-May-2025 22:57:05 Europe/Berlin] PHP Warning:  Undefined variable $end_date in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 82
[03-May-2025 22:57:05 Europe/Berlin] Top consumables: Array
(
)

[03-May-2025 22:57:05 Europe/Berlin] Total invoices in database: 10
[03-May-2025 22:57:05 Europe/Berlin] PHP Warning:  Undefined variable $start_date in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 220
[03-May-2025 22:57:05 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 220
[03-May-2025 22:57:05 Europe/Berlin] PHP Warning:  Undefined variable $end_date in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 224
[03-May-2025 22:57:05 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 224
[03-May-2025 22:57:13 Europe/Berlin] Report date range: 2025-04-03 to 2025-05-03
[03-May-2025 22:57:13 Europe/Berlin] Financial summary: Array
(
    [total_invoices] => 4
    [total_revenue] => 7273.00
    [total_paid] => 1810.00
    [total_due] => 5063.00
)

[03-May-2025 22:57:13 Europe/Berlin] Top tests: Array
(
    [0] => Array
        (
            [test_name] => A.G. Ratio
            [test_count] => 3
            [total_revenue] => 2550.00
        )

    [1] => Array
        (
            [test_name] => ASO Titre
            [test_count] => 2
            [total_revenue] => 1500.00
        )

    [2] => Array
        (
            [test_name] => C. Reactive Protein
            [test_count] => 2
            [total_revenue] => 1400.00
        )

    [3] => Array
        (
            [test_name] => Lipid Profile
            [test_count] => 1
            [total_revenue] => 900.00
        )

    [4] => Array
        (
            [test_name] => BT.CT
            [test_count] => 1
            [total_revenue] => 600.00
        )

)

[03-May-2025 22:57:13 Europe/Berlin] PHP Warning:  Undefined variable $start_date in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 82
[03-May-2025 22:57:13 Europe/Berlin] PHP Warning:  Undefined variable $end_date in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 82
[03-May-2025 22:57:13 Europe/Berlin] Top consumables: Array
(
)

[03-May-2025 22:57:13 Europe/Berlin] Total invoices in database: 10
[03-May-2025 22:57:13 Europe/Berlin] PHP Warning:  Undefined variable $start_date in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 220
[03-May-2025 22:57:13 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 220
[03-May-2025 22:57:13 Europe/Berlin] PHP Warning:  Undefined variable $end_date in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 224
[03-May-2025 22:57:13 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 224
[03-May-2025 22:57:14 Europe/Berlin] Report date range: 2025-04-03 to 2025-05-03
[03-May-2025 22:57:14 Europe/Berlin] Financial summary: Array
(
    [total_invoices] => 4
    [total_revenue] => 7273.00
    [total_paid] => 1810.00
    [total_due] => 5063.00
)

[03-May-2025 22:57:14 Europe/Berlin] Top tests: Array
(
    [0] => Array
        (
            [test_name] => A.G. Ratio
            [test_count] => 3
            [total_revenue] => 2550.00
        )

    [1] => Array
        (
            [test_name] => ASO Titre
            [test_count] => 2
            [total_revenue] => 1500.00
        )

    [2] => Array
        (
            [test_name] => C. Reactive Protein
            [test_count] => 2
            [total_revenue] => 1400.00
        )

    [3] => Array
        (
            [test_name] => Lipid Profile
            [test_count] => 1
            [total_revenue] => 900.00
        )

    [4] => Array
        (
            [test_name] => BT.CT
            [test_count] => 1
            [total_revenue] => 600.00
        )

)

[03-May-2025 22:57:14 Europe/Berlin] PHP Warning:  Undefined variable $start_date in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 82
[03-May-2025 22:57:14 Europe/Berlin] PHP Warning:  Undefined variable $end_date in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 82
[03-May-2025 22:57:14 Europe/Berlin] Top consumables: Array
(
)

[03-May-2025 22:57:14 Europe/Berlin] Total invoices in database: 10
[03-May-2025 22:57:14 Europe/Berlin] PHP Warning:  Undefined variable $start_date in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 220
[03-May-2025 22:57:14 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 220
[03-May-2025 22:57:14 Europe/Berlin] PHP Warning:  Undefined variable $end_date in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 224
[03-May-2025 22:57:14 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 224
[03-May-2025 22:57:16 Europe/Berlin] PHP Warning:  include(../../includes/header.php): Failed to open stream: No such file or directory in C:\xampp\htdocs\NPL\pages\user\admin_dashboard.php on line 16
[03-May-2025 22:57:16 Europe/Berlin] PHP Warning:  include(): Failed opening '../../includes/header.php' for inclusion (include_path='C:\xampp\php\PEAR') in C:\xampp\htdocs\NPL\pages\user\admin_dashboard.php on line 16
[03-May-2025 22:57:17 Europe/Berlin] Report date range: 2025-04-03 to 2025-05-03
[03-May-2025 22:57:17 Europe/Berlin] Financial summary: Array
(
    [total_invoices] => 4
    [total_revenue] => 7273.00
    [total_paid] => 1810.00
    [total_due] => 5063.00
)

[03-May-2025 22:57:17 Europe/Berlin] Top tests: Array
(
    [0] => Array
        (
            [test_name] => A.G. Ratio
            [test_count] => 3
            [total_revenue] => 2550.00
        )

    [1] => Array
        (
            [test_name] => ASO Titre
            [test_count] => 2
            [total_revenue] => 1500.00
        )

    [2] => Array
        (
            [test_name] => C. Reactive Protein
            [test_count] => 2
            [total_revenue] => 1400.00
        )

    [3] => Array
        (
            [test_name] => Lipid Profile
            [test_count] => 1
            [total_revenue] => 900.00
        )

    [4] => Array
        (
            [test_name] => BT.CT
            [test_count] => 1
            [total_revenue] => 600.00
        )

)

[03-May-2025 22:57:17 Europe/Berlin] PHP Warning:  Undefined variable $start_date in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 82
[03-May-2025 22:57:17 Europe/Berlin] PHP Warning:  Undefined variable $end_date in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 82
[03-May-2025 22:57:17 Europe/Berlin] Top consumables: Array
(
)

[03-May-2025 22:57:17 Europe/Berlin] Total invoices in database: 10
[03-May-2025 22:57:17 Europe/Berlin] PHP Warning:  Undefined variable $start_date in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 220
[03-May-2025 22:57:17 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 220
[03-May-2025 22:57:17 Europe/Berlin] PHP Warning:  Undefined variable $end_date in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 224
[03-May-2025 22:57:17 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 224
[03-May-2025 22:57:21 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 212
[03-May-2025 22:57:21 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 216
[03-May-2025 22:57:21 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 220
[03-May-2025 22:57:23 Europe/Berlin] PHP Warning:  include(../../includes/header.php): Failed to open stream: No such file or directory in C:\xampp\htdocs\NPL\pages\user\admin_dashboard.php on line 16
[03-May-2025 22:57:23 Europe/Berlin] PHP Warning:  include(): Failed opening '../../includes/header.php' for inclusion (include_path='C:\xampp\php\PEAR') in C:\xampp\htdocs\NPL\pages\user\admin_dashboard.php on line 16
[03-May-2025 22:57:25 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 212
[03-May-2025 22:57:25 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 216
[03-May-2025 22:57:25 Europe/Berlin] PHP Deprecated:  number_format(): Passing null to parameter #1 ($num) of type float is deprecated in C:\xampp\htdocs\NPL\pages\admin\reports.php on line 220
[03-May-2025 22:57:37 Europe/Berlin] Report date range: 2025-04-03 to 2025-05-03
[03-May-2025 22:57:37 Europe/Berlin] Financial summary: Array
(
    [total_invoices] => 4
    [total_revenue] => 7273.00
    [total_paid] => 1810.00
    [total_due] => 5063.00
)

[03-May-2025 22:57:37 Europe/Berlin] Top tests: Array
(
    [0] => Array
        (
            [test_name] => A.G. Ratio
            [test_count] => 3
            [total_revenue] => 2550.00
        )

    [1] => Array
        (
            [test_name] => ASO Titre
            [test_count] => 2
            [total_revenue] => 1500.00
        )

    [2] => Array
        (
            [test_name] => C. Reactive Protein
            [test_count] => 2
            [total_revenue] => 1400.00
        )

    [3] => Array
        (
            [test_name] => Lipid Profile
            [test_count] => 1
            [total_revenue] => 900.00
        )

    [4] => Array
        (
            [test_name] => BT.CT
            [test_count] => 1
            [total_revenue] => 600.00
        )

)

[03-May-2025 22:57:37 Europe/Berlin] Top consumables: Array
(
    [0] => Array
        (
            [name] => 21G Disposable Needle
            [usage_count] => 2
            [total_revenue] => 10.00
        )

    [1] => Array
        (
            [name] => 23G Disposable Needle
            [usage_count] => 1
            [total_revenue] => 5.00
        )

    [2] => Array
        (
            [name] => 3ml Disposable Syringe
            [usage_count] => 1
            [total_revenue] => 8.00
        )

)

[03-May-2025 22:57:37 Europe/Berlin] Total invoices in database: 10
[03-May-2025 22:57:49 Europe/Berlin] Report date range: 2025-04-03 to 2025-05-02
[03-May-2025 22:57:49 Europe/Berlin] Financial summary: Array
(
    [total_invoices] => 0
    [total_revenue] => 0.00
    [total_paid] => 0.00
    [total_due] => 0.00
)

[03-May-2025 22:57:49 Europe/Berlin] Top tests: Array
(
)

[03-May-2025 22:57:49 Europe/Berlin] Top consumables: Array
(
)

[03-May-2025 22:57:49 Europe/Berlin] Total invoices in database: 10
[03-May-2025 22:57:57 Europe/Berlin] Report date range: 2025-04-05 to 2025-05-02
[03-May-2025 22:57:57 Europe/Berlin] Financial summary: Array
(
    [total_invoices] => 0
    [total_revenue] => 0.00
    [total_paid] => 0.00
    [total_due] => 0.00
)

[03-May-2025 22:57:57 Europe/Berlin] Top tests: Array
(
)

[03-May-2025 22:57:57 Europe/Berlin] Top consumables: Array
(
)

[03-May-2025 22:57:57 Europe/Berlin] Total invoices in database: 10
[03-May-2025 22:58:00 Europe/Berlin] Report date range: 2025-04-05 to 2025-05-05
[03-May-2025 22:58:00 Europe/Berlin] Financial summary: Array
(
    [total_invoices] => 10
    [total_revenue] => 14978.00
    [total_paid] => 1810.00
    [total_due] => 12768.00
)

[03-May-2025 22:58:00 Europe/Berlin] Top tests: Array
(
    [0] => Array
        (
            [test_name] => A.G. Ratio
            [test_count] => 8
            [total_revenue] => 6800.00
        )

    [1] => Array
        (
            [test_name] => ASO Titre
            [test_count] => 5
            [total_revenue] => 3750.00
        )

    [2] => Array
        (
            [test_name] => C. Reactive Protein
            [test_count] => 3
            [total_revenue] => 2100.00
        )

    [3] => Array
        (
            [test_name] => Lipid Profile
            [test_count] => 1
            [total_revenue] => 900.00
        )

    [4] => Array
        (
            [test_name] => BT.CT
            [test_count] => 1
            [total_revenue] => 600.00
        )

)

[03-May-2025 22:58:00 Europe/Berlin] Top consumables: Array
(
    [0] => Array
        (
            [name] => 21G Disposable Needle
            [usage_count] => 3
            [total_revenue] => 15.00
        )

    [1] => Array
        (
            [name] => 23G Disposable Needle
            [usage_count] => 1
            [total_revenue] => 5.00
        )

    [2] => Array
        (
            [name] => 3ml Disposable Syringe
            [usage_count] => 1
            [total_revenue] => 8.00
        )

)

[03-May-2025 22:58:00 Europe/Berlin] Total invoices in database: 10
[03-May-2025 22:58:03 Europe/Berlin] PHP Warning:  include(../../includes/header.php): Failed to open stream: No such file or directory in C:\xampp\htdocs\NPL\pages\user\admin_dashboard.php on line 16
[03-May-2025 22:58:03 Europe/Berlin] PHP Warning:  include(): Failed opening '../../includes/header.php' for inclusion (include_path='C:\xampp\php\PEAR') in C:\xampp\htdocs\NPL\pages\user\admin_dashboard.php on line 16
[03-May-2025 22:58:25 Europe/Berlin] PHP Warning:  Undefined array key "invoice_number" in C:\xampp\htdocs\NPL\pages\invoice\view_invoice_list.php on line 298
[03-May-2025 22:58:25 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\invoice\view_invoice_list.php on line 298
[03-May-2025 22:58:25 Europe/Berlin] PHP Warning:  Undefined array key "invoice_number" in C:\xampp\htdocs\NPL\pages\invoice\view_invoice_list.php on line 298
[03-May-2025 22:58:25 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\invoice\view_invoice_list.php on line 298
[03-May-2025 22:58:25 Europe/Berlin] PHP Warning:  Undefined array key "invoice_number" in C:\xampp\htdocs\NPL\pages\invoice\view_invoice_list.php on line 298
[03-May-2025 22:58:25 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\invoice\view_invoice_list.php on line 298
[03-May-2025 22:58:25 Europe/Berlin] PHP Warning:  Undefined array key "invoice_number" in C:\xampp\htdocs\NPL\pages\invoice\view_invoice_list.php on line 298
[03-May-2025 22:58:25 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\invoice\view_invoice_list.php on line 298
[03-May-2025 22:58:25 Europe/Berlin] PHP Warning:  Undefined array key "invoice_number" in C:\xampp\htdocs\NPL\pages\invoice\view_invoice_list.php on line 298
[03-May-2025 22:58:25 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\invoice\view_invoice_list.php on line 298
[03-May-2025 22:58:25 Europe/Berlin] PHP Warning:  Undefined array key "invoice_number" in C:\xampp\htdocs\NPL\pages\invoice\view_invoice_list.php on line 298
[03-May-2025 22:58:25 Europe/Berlin] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\NPL\pages\invoice\view_invoice_list.php on line 298
